treated,age,education,black,hispanic,married,re78
FALSE,37,12,FALSE,FALSE,TRUE,23.26976
FALSE,29,12,TRUE,FALSE,TRUE,23.643625
FALSE,27,15,FALSE,FALSE,TRUE,35.465438
FALSE,41,12,FALSE,TRUE,TRUE,22.165899
FALSE,29,12,FALSE,FALSE,TRUE,22.165899
FALSE,27,16,FALSE,FALSE,TRUE,23.643625
FALSE,44,12,FALSE,FALSE,TRUE,23.643625
FALSE,26,13,FALSE,FALSE,TRUE,37.23871
FALSE,34,12,FALSE,FALSE,TRUE,26.599078
FALSE,20,12,FALSE,FALSE,TRUE,24.382488
FALSE,43,14,FALSE,FALSE,TRUE,28.520123
FALSE,47,12,FALSE,TRUE,TRUE,25.56467
FALSE,31,12,FALSE,FALSE,TRUE,29.554531
FALSE,33,12,FALSE,FALSE,TRUE,24.973579
FALSE,24,12,TRUE,FALSE,FALSE,29.554531
FALSE,27,16,FALSE,FALSE,FALSE,42.854071
FALSE,23,14,FALSE,FALSE,TRUE,26.599078
FALSE,27,17,FALSE,FALSE,TRUE,28.815668
FALSE,50,16,FALSE,FALSE,FALSE,17.732719
FALSE,22,14,FALSE,FALSE,TRUE,20.688172
FALSE,31,12,TRUE,FALSE,TRUE,27.78126
FALSE,34,12,FALSE,FALSE,TRUE,20.688172
FALSE,28,12,FALSE,FALSE,TRUE,22.904762
FALSE,26,12,FALSE,FALSE,TRUE,26.599078
FALSE,46,12,FALSE,FALSE,TRUE,22.904762
FALSE,27,17,FALSE,FALSE,TRUE,24.086943
FALSE,47,13,FALSE,FALSE,TRUE,24.382488
FALSE,29,17,FALSE,FALSE,TRUE,27.042396
FALSE,24,16,FALSE,FALSE,FALSE,26.451306
FALSE,30,16,FALSE,FALSE,TRUE,28.076805
FALSE,23,12,FALSE,FALSE,TRUE,14.777266
FALSE,27,15,FALSE,FALSE,TRUE,0
FALSE,25,12,FALSE,FALSE,TRUE,25.195238
FALSE,26,12,FALSE,FALSE,TRUE,27.633487
FALSE,26,12,FALSE,FALSE,TRUE,0
FALSE,25,12,FALSE,FALSE,TRUE,21.279263
FALSE,32,12,FALSE,FALSE,TRUE,31.032258
FALSE,32,12,FALSE,TRUE,TRUE,66.497696
FALSE,50,16,FALSE,FALSE,FALSE,39.973982
FALSE,25,13,FALSE,FALSE,FALSE,20.850722
FALSE,33,12,TRUE,FALSE,TRUE,23.643625
FALSE,27,12,FALSE,FALSE,TRUE,12.738003
FALSE,28,16,TRUE,FALSE,TRUE,22.018126
FALSE,28,12,FALSE,FALSE,TRUE,0
FALSE,38,12,FALSE,FALSE,TRUE,30.293395
FALSE,31,12,FALSE,FALSE,TRUE,22.165899
FALSE,28,12,FALSE,FALSE,TRUE,36.943164
FALSE,43,12,TRUE,FALSE,TRUE,13.559619
FALSE,37,17,TRUE,FALSE,TRUE,76.841782
FALSE,37,17,TRUE,FALSE,TRUE,76.841782
FALSE,23,12,FALSE,FALSE,TRUE,18.9149
FALSE,55,12,FALSE,FALSE,TRUE,22.165899
FALSE,34,17,FALSE,FALSE,TRUE,23.421966
FALSE,28,17,FALSE,FALSE,TRUE,69.453149
FALSE,31,14,FALSE,FALSE,TRUE,27.830025
FALSE,28,12,FALSE,FALSE,TRUE,23.643625
FALSE,25,12,FALSE,TRUE,TRUE,25.121352
FALSE,54,15,FALSE,FALSE,TRUE,59.109063
FALSE,42,12,TRUE,FALSE,FALSE,22.165899
FALSE,35,12,FALSE,FALSE,TRUE,29.554531
FALSE,27,13,FALSE,FALSE,FALSE,22.165899
FALSE,45,12,FALSE,FALSE,TRUE,0
FALSE,26,12,TRUE,FALSE,TRUE,31.623349
FALSE,28,16,FALSE,FALSE,TRUE,11.821813
FALSE,30,16,FALSE,FALSE,TRUE,22.165899
FALSE,24,12,FALSE,TRUE,TRUE,23.052535
FALSE,26,14,FALSE,FALSE,TRUE,22.165899
FALSE,35,14,FALSE,FALSE,TRUE,22.165899
FALSE,42,17,FALSE,FALSE,TRUE,0
FALSE,42,17,FALSE,FALSE,TRUE,0
FALSE,28,16,FALSE,FALSE,TRUE,27.337942
FALSE,28,12,FALSE,FALSE,TRUE,29.554531
FALSE,27,14,FALSE,FALSE,TRUE,23.531318
FALSE,35,16,FALSE,FALSE,TRUE,21.834888
FALSE,55,12,FALSE,FALSE,TRUE,17.732719
FALSE,36,14,FALSE,FALSE,TRUE,33.248848
FALSE,42,16,FALSE,TRUE,TRUE,29.554531
FALSE,22,12,FALSE,FALSE,TRUE,26.15576
FALSE,33,12,TRUE,FALSE,TRUE,36.943164
FALSE,38,12,FALSE,FALSE,TRUE,25.121352
FALSE,48,16,FALSE,FALSE,TRUE,39.898618
FALSE,48,16,FALSE,FALSE,TRUE,39.898618
FALSE,25,13,FALSE,FALSE,TRUE,26.007988
FALSE,23,14,FALSE,FALSE,TRUE,31.032258
FALSE,31,16,FALSE,FALSE,TRUE,28.963441
FALSE,26,12,FALSE,FALSE,TRUE,26.599078
FALSE,32,12,FALSE,FALSE,TRUE,26.599078
FALSE,29,13,FALSE,FALSE,TRUE,0
FALSE,29,13,FALSE,FALSE,TRUE,0
FALSE,30,16,FALSE,FALSE,TRUE,27.042396
FALSE,47,14,TRUE,FALSE,TRUE,23.974636
FALSE,51,12,TRUE,FALSE,TRUE,25.121352
FALSE,26,14,FALSE,FALSE,TRUE,31.032258
FALSE,32,16,FALSE,FALSE,TRUE,35.465438
FALSE,35,14,FALSE,FALSE,TRUE,29.554531
FALSE,35,14,FALSE,FALSE,TRUE,29.554531
FALSE,54,12,FALSE,FALSE,TRUE,2.0496068
FALSE,55,12,FALSE,FALSE,TRUE,26.599078
FALSE,55,12,FALSE,FALSE,TRUE,26.599078
FALSE,38,12,FALSE,FALSE,TRUE,29.554531
FALSE,25,12,FALSE,FALSE,FALSE,18.176037
FALSE,30,12,FALSE,FALSE,TRUE,32.509985
FALSE,25,17,FALSE,FALSE,TRUE,28.076805
FALSE,39,12,FALSE,FALSE,FALSE,15.516129
FALSE,28,14,FALSE,FALSE,TRUE,36.943164
FALSE,47,12,TRUE,FALSE,TRUE,17.732719
FALSE,39,17,FALSE,FALSE,TRUE,32.509985
FALSE,49,12,FALSE,FALSE,TRUE,23.643625
FALSE,21,12,FALSE,FALSE,TRUE,0
FALSE,31,14,FALSE,FALSE,TRUE,23.939171
FALSE,27,12,FALSE,FALSE,TRUE,33.987711
FALSE,37,12,FALSE,FALSE,TRUE,22.904762
FALSE,51,12,FALSE,FALSE,TRUE,19.411416
FALSE,29,12,FALSE,FALSE,TRUE,28.076805
FALSE,27,14,FALSE,FALSE,TRUE,23.200307
FALSE,24,13,FALSE,FALSE,TRUE,0.44922888
FALSE,32,12,FALSE,FALSE,TRUE,12.412903
FALSE,31,17,FALSE,FALSE,TRUE,27.042396
FALSE,46,12,FALSE,FALSE,FALSE,0
FALSE,40,15,FALSE,TRUE,TRUE,26.599078
FALSE,27,16,FALSE,FALSE,TRUE,36.204301
FALSE,27,17,FALSE,FALSE,TRUE,25.860215
FALSE,28,14,FALSE,FALSE,TRUE,27.337942
FALSE,29,17,FALSE,FALSE,TRUE,23.643625
FALSE,36,13,FALSE,FALSE,TRUE,25.56467
FALSE,23,12,FALSE,FALSE,TRUE,17.437174
FALSE,28,12,FALSE,FALSE,TRUE,21.427035
FALSE,28,12,FALSE,FALSE,TRUE,19.210445
FALSE,34,12,FALSE,FALSE,TRUE,22.904762
FALSE,41,12,FALSE,FALSE,TRUE,22.165899
FALSE,25,13,FALSE,FALSE,TRUE,0
FALSE,45,12,FALSE,FALSE,TRUE,10.639631
FALSE,45,12,TRUE,FALSE,TRUE,28.076805
FALSE,41,12,FALSE,FALSE,TRUE,33.987711
FALSE,35,16,FALSE,FALSE,FALSE,24.825806
FALSE,35,13,TRUE,FALSE,TRUE,25.121352
FALSE,29,16,FALSE,FALSE,TRUE,25.860215
FALSE,28,13,FALSE,FALSE,TRUE,23.495853
FALSE,35,13,FALSE,FALSE,TRUE,22.165899
FALSE,35,16,FALSE,FALSE,TRUE,25.638556
FALSE,30,12,FALSE,FALSE,TRUE,29.554531
FALSE,29,12,FALSE,FALSE,TRUE,28.076805
FALSE,26,14,TRUE,FALSE,TRUE,26.64341
FALSE,28,16,FALSE,FALSE,TRUE,45.809524
FALSE,30,16,FALSE,FALSE,TRUE,38.420891
FALSE,26,17,FALSE,FALSE,FALSE,29.702304
FALSE,22,13,FALSE,FALSE,TRUE,39.159754
FALSE,22,12,FALSE,FALSE,TRUE,25.121352
FALSE,26,16,FALSE,FALSE,FALSE,9.6052227
FALSE,43,12,TRUE,FALSE,TRUE,35.465438
FALSE,43,13,TRUE,FALSE,TRUE,39.898618
FALSE,48,16,FALSE,FALSE,TRUE,25.121352
FALSE,45,12,FALSE,FALSE,TRUE,27.929032
FALSE,27,12,TRUE,FALSE,TRUE,22.609217
FALSE,44,17,FALSE,FALSE,TRUE,23.34808
FALSE,26,16,FALSE,FALSE,TRUE,29.554531
FALSE,54,16,FALSE,FALSE,TRUE,26.451306
FALSE,54,16,FALSE,FALSE,TRUE,26.451306
FALSE,54,16,FALSE,FALSE,TRUE,26.451306
FALSE,29,12,FALSE,FALSE,TRUE,24.382488
FALSE,22,12,FALSE,FALSE,TRUE,34.3202
FALSE,39,17,FALSE,FALSE,TRUE,27.061607
FALSE,35,16,FALSE,FALSE,TRUE,36.943164
FALSE,44,12,FALSE,FALSE,TRUE,25.121352
FALSE,32,16,FALSE,FALSE,TRUE,26.599078
FALSE,27,17,FALSE,FALSE,TRUE,24.530261
FALSE,27,17,FALSE,FALSE,TRUE,24.530261
FALSE,26,12,FALSE,FALSE,TRUE,26.599078
FALSE,46,12,FALSE,FALSE,TRUE,26.780839
FALSE,25,16,FALSE,FALSE,FALSE,30.145622
FALSE,35,12,FALSE,FALSE,TRUE,29.554531
FALSE,33,16,FALSE,FALSE,TRUE,24.448986
FALSE,26,16,FALSE,FALSE,TRUE,36.943164
FALSE,26,12,TRUE,FALSE,TRUE,29.554531
FALSE,20,12,FALSE,FALSE,TRUE,25.121352
FALSE,49,12,FALSE,FALSE,TRUE,20.244854
FALSE,25,13,FALSE,FALSE,TRUE,23.643625
FALSE,28,12,TRUE,FALSE,FALSE,26.599078
FALSE,28,13,FALSE,FALSE,TRUE,26.599078
FALSE,35,12,TRUE,FALSE,TRUE,26.599078
FALSE,27,12,FALSE,FALSE,FALSE,25.121352
FALSE,44,12,FALSE,FALSE,TRUE,25.634123
FALSE,23,12,FALSE,TRUE,TRUE,32.509985
FALSE,32,12,TRUE,FALSE,TRUE,31.771121
FALSE,24,12,FALSE,FALSE,TRUE,25.121352
FALSE,27,12,FALSE,FALSE,TRUE,31.032258
FALSE,46,12,FALSE,FALSE,TRUE,29.554531
FALSE,31,12,FALSE,FALSE,TRUE,22.165899
FALSE,27,15,TRUE,FALSE,FALSE,29.554531
FALSE,51,16,FALSE,FALSE,FALSE,12.708449
FALSE,43,12,TRUE,FALSE,TRUE,25.121352
FALSE,32,16,TRUE,FALSE,TRUE,30.145622
FALSE,37,12,FALSE,FALSE,FALSE,22.461444
FALSE,37,12,FALSE,FALSE,FALSE,22.461444
FALSE,30,12,FALSE,FALSE,TRUE,28.076805
FALSE,45,12,TRUE,FALSE,TRUE,27.898
FALSE,45,12,TRUE,FALSE,TRUE,27.898
FALSE,49,17,FALSE,FALSE,TRUE,29.554531
FALSE,49,17,FALSE,FALSE,TRUE,29.554531
FALSE,26,17,FALSE,FALSE,TRUE,44.331797
FALSE,37,13,FALSE,FALSE,TRUE,32.509985
FALSE,44,17,FALSE,FALSE,TRUE,21.427035
FALSE,30,17,FALSE,FALSE,TRUE,38.420891
FALSE,51,12,FALSE,FALSE,TRUE,29.554531
FALSE,28,17,FALSE,FALSE,TRUE,22.165899
FALSE,29,16,FALSE,FALSE,TRUE,35.465438
FALSE,40,12,FALSE,FALSE,TRUE,23.052535
FALSE,34,16,FALSE,FALSE,TRUE,0
FALSE,51,12,FALSE,FALSE,TRUE,24.825806
FALSE,26,16,FALSE,FALSE,TRUE,35.465438
FALSE,46,12,FALSE,FALSE,TRUE,35.465438
FALSE,45,14,FALSE,FALSE,TRUE,26.599078
FALSE,49,12,FALSE,FALSE,TRUE,26.599078
FALSE,26,16,FALSE,FALSE,FALSE,15.646169
FALSE,30,16,FALSE,FALSE,TRUE,29.258986
FALSE,50,12,FALSE,FALSE,TRUE,0
FALSE,25,12,FALSE,FALSE,FALSE,26.599078
FALSE,27,17,FALSE,FALSE,FALSE,31.032258
FALSE,46,16,FALSE,FALSE,TRUE,17.732719
FALSE,46,16,FALSE,FALSE,TRUE,17.732719
FALSE,43,12,TRUE,FALSE,TRUE,29.554531
FALSE,27,12,TRUE,FALSE,TRUE,31.032258
FALSE,22,12,FALSE,FALSE,FALSE,19.210445
FALSE,55,12,FALSE,FALSE,TRUE,29.554531
FALSE,53,12,FALSE,FALSE,TRUE,26.007988
FALSE,44,12,FALSE,FALSE,TRUE,26.746851
FALSE,47,13,FALSE,FALSE,TRUE,26.625677
FALSE,46,14,FALSE,FALSE,TRUE,29.554531
FALSE,25,12,FALSE,FALSE,TRUE,35.465438
FALSE,31,15,TRUE,FALSE,FALSE,25.860215
FALSE,28,16,FALSE,FALSE,TRUE,29.554531
FALSE,40,16,FALSE,FALSE,TRUE,32.421321
FALSE,40,16,FALSE,FALSE,TRUE,32.421321
FALSE,28,12,FALSE,FALSE,TRUE,29.480645
FALSE,29,15,FALSE,FALSE,TRUE,28.815668
FALSE,42,16,FALSE,FALSE,TRUE,29.554531
FALSE,30,15,FALSE,FALSE,TRUE,29.554531
FALSE,39,12,FALSE,FALSE,TRUE,6.3542243
FALSE,30,16,FALSE,FALSE,TRUE,29.554531
FALSE,50,12,FALSE,FALSE,TRUE,26.599078
FALSE,29,17,FALSE,FALSE,FALSE,29.31514
FALSE,29,15,FALSE,FALSE,TRUE,32.509985
FALSE,27,12,FALSE,FALSE,TRUE,35.465438
FALSE,31,12,FALSE,TRUE,TRUE,17.732719
FALSE,31,12,FALSE,TRUE,TRUE,17.732719
FALSE,29,12,FALSE,FALSE,TRUE,42.854071
FALSE,27,16,FALSE,FALSE,TRUE,19.210445
FALSE,26,17,TRUE,FALSE,FALSE,20.392627
FALSE,42,17,FALSE,FALSE,TRUE,36.943164
FALSE,24,12,TRUE,FALSE,TRUE,33.839939
FALSE,48,12,TRUE,FALSE,TRUE,36.943164
FALSE,25,13,FALSE,FALSE,TRUE,22.165899
FALSE,21,12,TRUE,FALSE,TRUE,20.688172
FALSE,48,12,FALSE,FALSE,TRUE,23.643625
FALSE,50,12,FALSE,FALSE,TRUE,27.337942
FALSE,28,17,FALSE,FALSE,TRUE,51.72043
FALSE,29,17,FALSE,FALSE,FALSE,26.599078
FALSE,33,17,FALSE,FALSE,TRUE,28.815668
FALSE,52,12,FALSE,FALSE,TRUE,32.509985
FALSE,22,12,FALSE,FALSE,TRUE,32.509985
FALSE,43,12,FALSE,FALSE,TRUE,29.554531
FALSE,34,13,FALSE,FALSE,TRUE,31.032258
FALSE,46,12,FALSE,FALSE,TRUE,28.076805
FALSE,31,17,FALSE,FALSE,TRUE,0
FALSE,28,13,FALSE,FALSE,TRUE,23.578605
FALSE,44,12,TRUE,FALSE,TRUE,22.609217
FALSE,25,12,FALSE,FALSE,TRUE,28.520123
FALSE,29,14,FALSE,FALSE,TRUE,29.644673
FALSE,24,16,FALSE,FALSE,FALSE,25.712442
FALSE,31,12,FALSE,FALSE,TRUE,0
FALSE,40,12,TRUE,FALSE,TRUE,38.420891
FALSE,30,17,FALSE,FALSE,TRUE,20.688172
FALSE,26,16,TRUE,FALSE,TRUE,32.509985
FALSE,32,12,FALSE,FALSE,TRUE,16.254992
FALSE,26,15,FALSE,FALSE,TRUE,28.815668
FALSE,28,16,FALSE,FALSE,TRUE,31.032258
FALSE,54,13,FALSE,FALSE,TRUE,24.382488
FALSE,30,14,FALSE,FALSE,TRUE,31.032258
FALSE,33,14,FALSE,FALSE,TRUE,24.382488
FALSE,33,12,FALSE,FALSE,TRUE,27.84628
FALSE,26,12,FALSE,FALSE,TRUE,32.509985
FALSE,44,13,FALSE,FALSE,TRUE,35.465438
FALSE,49,12,FALSE,FALSE,TRUE,26.599078
FALSE,55,17,TRUE,FALSE,TRUE,17.806605
FALSE,28,12,FALSE,FALSE,TRUE,22.165899
FALSE,45,12,FALSE,FALSE,TRUE,25.121352
FALSE,30,14,TRUE,FALSE,TRUE,20.688172
FALSE,40,12,FALSE,FALSE,TRUE,25.440541
FALSE,27,17,FALSE,FALSE,TRUE,26.599078
FALSE,51,16,FALSE,FALSE,TRUE,28.076805
FALSE,51,16,FALSE,FALSE,TRUE,28.076805
FALSE,43,12,FALSE,FALSE,TRUE,25.121352
FALSE,37,12,FALSE,FALSE,TRUE,0
FALSE,37,12,FALSE,FALSE,TRUE,0
FALSE,38,14,FALSE,FALSE,TRUE,27.929032
FALSE,36,16,FALSE,FALSE,FALSE,30.736713
FALSE,27,13,TRUE,FALSE,TRUE,24.973579
FALSE,21,12,FALSE,FALSE,TRUE,31.978003
FALSE,25,14,FALSE,FALSE,FALSE,31.032258
FALSE,33,13,FALSE,FALSE,TRUE,38.420891
FALSE,38,14,FALSE,FALSE,TRUE,26.599078
FALSE,32,16,FALSE,FALSE,TRUE,33.987711
FALSE,27,12,FALSE,FALSE,FALSE,32.509985
FALSE,24,17,FALSE,FALSE,FALSE,32.509985
FALSE,43,12,FALSE,FALSE,TRUE,32.509985
FALSE,26,17,FALSE,FALSE,TRUE,49.651613
FALSE,33,12,FALSE,FALSE,TRUE,22.756989
FALSE,34,14,FALSE,FALSE,TRUE,36.943164
FALSE,28,12,FALSE,FALSE,TRUE,32.509985
FALSE,41,12,FALSE,FALSE,TRUE,32.509985
FALSE,25,12,FALSE,FALSE,TRUE,28.076805
FALSE,28,17,FALSE,FALSE,TRUE,31.032258
FALSE,26,13,TRUE,FALSE,TRUE,58.653923
FALSE,28,17,FALSE,FALSE,TRUE,26.451306
FALSE,53,12,FALSE,FALSE,TRUE,0
FALSE,55,12,FALSE,FALSE,TRUE,31.771121
FALSE,29,14,FALSE,FALSE,TRUE,23.34808
FALSE,39,14,FALSE,FALSE,TRUE,31.032258
FALSE,31,16,FALSE,FALSE,TRUE,32.509985
FALSE,25,16,FALSE,FALSE,TRUE,32.509985
FALSE,25,14,FALSE,FALSE,TRUE,10.935177
FALSE,29,16,FALSE,FALSE,TRUE,42.854071
FALSE,29,16,TRUE,FALSE,TRUE,29.554531
FALSE,27,14,FALSE,FALSE,TRUE,39.898618
FALSE,34,16,FALSE,FALSE,TRUE,35.465438
FALSE,45,12,FALSE,FALSE,TRUE,29.258986
FALSE,28,12,FALSE,FALSE,TRUE,34.135484
FALSE,43,16,FALSE,FALSE,TRUE,26.953733
FALSE,54,12,FALSE,FALSE,TRUE,31.032258
FALSE,29,16,FALSE,FALSE,TRUE,0
FALSE,55,12,FALSE,FALSE,TRUE,29.369816
FALSE,55,12,FALSE,FALSE,TRUE,29.369816
FALSE,29,12,TRUE,FALSE,FALSE,31.032258
FALSE,50,12,TRUE,FALSE,TRUE,25.121352
FALSE,24,12,FALSE,FALSE,TRUE,19.242955
FALSE,26,12,FALSE,FALSE,TRUE,38.420891
FALSE,41,13,FALSE,FALSE,FALSE,30.293395
FALSE,47,17,FALSE,FALSE,TRUE,42.410753
FALSE,28,17,FALSE,FALSE,TRUE,19.210445
FALSE,42,12,FALSE,FALSE,TRUE,28.490568
FALSE,37,12,TRUE,FALSE,TRUE,19.210445
FALSE,37,12,TRUE,FALSE,TRUE,19.210445
FALSE,48,16,FALSE,FALSE,TRUE,0
FALSE,21,12,FALSE,FALSE,TRUE,28.815668
FALSE,46,12,FALSE,FALSE,TRUE,33.987711
FALSE,29,12,FALSE,FALSE,TRUE,35.465438
FALSE,38,12,FALSE,FALSE,TRUE,30.191432
FALSE,28,12,FALSE,FALSE,TRUE,35.465438
FALSE,38,12,FALSE,FALSE,TRUE,31.032258
FALSE,53,12,FALSE,FALSE,TRUE,26.599078
FALSE,46,12,FALSE,FALSE,TRUE,27.78126
FALSE,46,12,FALSE,FALSE,TRUE,27.78126
FALSE,33,16,FALSE,FALSE,TRUE,96.052227
FALSE,34,12,FALSE,FALSE,TRUE,11.821813
FALSE,35,17,FALSE,FALSE,TRUE,28.076805
FALSE,53,12,FALSE,FALSE,TRUE,29.554531
FALSE,26,12,FALSE,FALSE,TRUE,33.987711
FALSE,26,16,FALSE,FALSE,TRUE,35.02212
FALSE,50,13,FALSE,FALSE,TRUE,28.076805
FALSE,46,12,TRUE,FALSE,TRUE,22.165899
FALSE,43,14,FALSE,FALSE,FALSE,29.554531
FALSE,26,14,FALSE,FALSE,FALSE,29.554531
FALSE,33,17,FALSE,FALSE,TRUE,31.032258
FALSE,33,17,FALSE,FALSE,TRUE,19.210445
FALSE,42,12,FALSE,FALSE,TRUE,26.007988
FALSE,34,12,FALSE,FALSE,TRUE,31.180031
FALSE,34,12,FALSE,FALSE,TRUE,31.180031
FALSE,34,17,FALSE,FALSE,TRUE,25.712442
FALSE,37,17,FALSE,FALSE,TRUE,33.987711
FALSE,34,17,FALSE,FALSE,TRUE,32.672535
FALSE,37,12,TRUE,FALSE,TRUE,44.331797
FALSE,26,17,FALSE,FALSE,TRUE,35.465438
FALSE,36,17,FALSE,FALSE,TRUE,32.509985
FALSE,28,14,FALSE,FALSE,FALSE,33.987711
FALSE,31,12,FALSE,FALSE,TRUE,39.159754
FALSE,25,14,FALSE,FALSE,TRUE,33.839939
FALSE,31,14,FALSE,FALSE,TRUE,56.15361
FALSE,28,12,FALSE,FALSE,TRUE,47.28725
FALSE,34,12,FALSE,FALSE,TRUE,31.032258
FALSE,47,14,TRUE,FALSE,TRUE,36.647619
FALSE,35,12,FALSE,FALSE,TRUE,29.554531
FALSE,35,15,TRUE,FALSE,TRUE,19.062673
FALSE,35,15,TRUE,FALSE,TRUE,19.062673
FALSE,31,12,FALSE,FALSE,TRUE,29.554531
FALSE,24,12,FALSE,FALSE,TRUE,32.509985
FALSE,28,12,FALSE,FALSE,TRUE,0
FALSE,27,16,FALSE,FALSE,TRUE,51.72043
FALSE,47,12,FALSE,FALSE,TRUE,15.072811
FALSE,47,12,FALSE,FALSE,TRUE,15.072811
FALSE,37,14,FALSE,TRUE,TRUE,26.554747
FALSE,22,14,FALSE,FALSE,TRUE,27.485714
FALSE,47,12,FALSE,FALSE,TRUE,25.860215
FALSE,32,14,FALSE,FALSE,TRUE,22.165899
FALSE,29,15,FALSE,FALSE,FALSE,44.331797
FALSE,27,16,FALSE,FALSE,FALSE,36.943164
FALSE,37,14,FALSE,FALSE,TRUE,81.274962
FALSE,37,14,FALSE,FALSE,TRUE,81.274962
FALSE,43,12,FALSE,FALSE,TRUE,31.032258
FALSE,43,12,FALSE,FALSE,TRUE,31.032258
FALSE,34,12,FALSE,FALSE,TRUE,24.678034
FALSE,30,12,FALSE,FALSE,TRUE,14.777266
FALSE,39,16,FALSE,FALSE,FALSE,33.987711
FALSE,35,16,FALSE,FALSE,TRUE,37.120492
FALSE,28,12,FALSE,FALSE,TRUE,36.204301
FALSE,32,12,FALSE,FALSE,TRUE,23.052535
FALSE,26,12,FALSE,FALSE,TRUE,39.898618
FALSE,30,12,TRUE,FALSE,TRUE,48.247773
FALSE,27,12,FALSE,FALSE,TRUE,31.90855
FALSE,27,16,FALSE,FALSE,TRUE,25.860215
FALSE,28,12,FALSE,FALSE,TRUE,39.898618
FALSE,39,12,FALSE,FALSE,TRUE,34.726575
FALSE,28,15,TRUE,FALSE,TRUE,30.828332
FALSE,48,12,FALSE,FALSE,TRUE,34.753174
FALSE,48,14,FALSE,FALSE,TRUE,32.509985
FALSE,37,17,FALSE,FALSE,TRUE,27.939376
FALSE,49,17,FALSE,FALSE,TRUE,35.465438
FALSE,25,15,FALSE,FALSE,TRUE,35.465438
FALSE,27,15,FALSE,FALSE,TRUE,43.001843
FALSE,51,17,FALSE,TRUE,TRUE,88.663594
FALSE,24,15,FALSE,FALSE,TRUE,26.599078
FALSE,31,17,FALSE,FALSE,TRUE,32.509985
FALSE,45,12,FALSE,FALSE,TRUE,25.56467
FALSE,45,12,FALSE,FALSE,TRUE,25.56467
FALSE,39,14,FALSE,FALSE,TRUE,47.28725
FALSE,39,14,FALSE,FALSE,TRUE,47.28725
FALSE,25,17,FALSE,FALSE,TRUE,35.56149
FALSE,53,17,FALSE,FALSE,TRUE,27.929032
FALSE,26,16,FALSE,FALSE,TRUE,35.465438
FALSE,31,12,FALSE,FALSE,TRUE,27.337942
FALSE,32,17,FALSE,FALSE,TRUE,28.076805
FALSE,48,17,FALSE,FALSE,TRUE,32.951825
FALSE,47,17,FALSE,FALSE,FALSE,29.258986
FALSE,44,16,FALSE,FALSE,TRUE,19.210445
FALSE,41,16,FALSE,FALSE,TRUE,20.688172
FALSE,44,16,FALSE,FALSE,TRUE,33.987711
FALSE,52,17,FALSE,FALSE,TRUE,32.509985
FALSE,40,12,FALSE,FALSE,TRUE,27.633487
FALSE,52,12,FALSE,FALSE,FALSE,32.509985
FALSE,53,16,FALSE,FALSE,TRUE,32.509985
FALSE,42,16,FALSE,FALSE,TRUE,32.214439
FALSE,39,14,FALSE,FALSE,TRUE,31.020436
FALSE,42,17,FALSE,FALSE,TRUE,39.159754
FALSE,31,14,FALSE,FALSE,TRUE,38.98686
FALSE,47,14,FALSE,FALSE,TRUE,25.150906
FALSE,51,16,FALSE,FALSE,TRUE,44.331797
FALSE,44,13,FALSE,FALSE,TRUE,36.943164
FALSE,35,14,FALSE,FALSE,TRUE,42.854071
FALSE,44,16,TRUE,FALSE,TRUE,23.495853
FALSE,46,12,FALSE,FALSE,TRUE,17.437174
FALSE,32,14,FALSE,FALSE,TRUE,70.930876
FALSE,29,16,FALSE,FALSE,TRUE,24.825806
FALSE,38,17,FALSE,FALSE,FALSE,33.805951
FALSE,26,14,FALSE,FALSE,TRUE,28.032473
FALSE,43,16,FALSE,FALSE,TRUE,33.987711
FALSE,45,16,FALSE,FALSE,FALSE,31.40169
FALSE,34,17,FALSE,FALSE,FALSE,9.1619048
FALSE,49,14,FALSE,FALSE,TRUE,24.530261
FALSE,27,17,FALSE,FALSE,TRUE,36.943164
FALSE,26,16,FALSE,FALSE,TRUE,32.509985
FALSE,41,16,FALSE,FALSE,TRUE,0
FALSE,43,14,FALSE,FALSE,TRUE,31.032258
FALSE,28,13,FALSE,FALSE,TRUE,40.637481
FALSE,28,12,TRUE,FALSE,TRUE,39.898618
FALSE,27,16,FALSE,FALSE,TRUE,39.159754
FALSE,32,12,FALSE,FALSE,TRUE,32.509985
FALSE,31,12,FALSE,FALSE,TRUE,32.509985
FALSE,38,17,FALSE,FALSE,FALSE,43.297389
FALSE,43,12,FALSE,FALSE,FALSE,33.987711
FALSE,34,17,FALSE,FALSE,TRUE,33.987711
FALSE,22,14,FALSE,FALSE,TRUE,32.509985
FALSE,50,14,FALSE,FALSE,TRUE,27.314298
FALSE,44,14,FALSE,FALSE,TRUE,26.952255
FALSE,53,12,FALSE,FALSE,TRUE,18.9149
FALSE,47,12,FALSE,FALSE,TRUE,18.9149
FALSE,47,12,FALSE,FALSE,TRUE,18.9149
FALSE,41,16,TRUE,FALSE,TRUE,22.165899
FALSE,41,16,TRUE,FALSE,TRUE,22.165899
FALSE,41,16,TRUE,FALSE,TRUE,22.165899
FALSE,48,16,FALSE,FALSE,TRUE,31.918894
FALSE,48,16,FALSE,FALSE,TRUE,31.918894
FALSE,36,13,FALSE,FALSE,TRUE,28.37235
FALSE,49,12,FALSE,FALSE,TRUE,32.580916
FALSE,33,17,TRUE,FALSE,TRUE,17.732719
FALSE,49,14,FALSE,FALSE,TRUE,29.554531
